																																																	
xml-file	xml-ID		Titolo articolo in xml	CAVE!	Titolo PDF	Tipologia articolo	Settore	Lettera	N. articolo per app.	Rinvii a fine articolo	Rinvii all'interno dell'articolo (fino a vol. IX compreso)	Indicazione settore nel titolo art.	titolo art. integrale	titolo art. senza significato e m. morf.	Indicazione settore nel titolo art.	Etimo/etimi	Etimo 1	Etimo 2	Etimo 3	Etimo 4	Etimo 5	Etimo 6	Etimo 7	Etimo 8	Etimo 9	Etimo 10	Etimo 11	Etimo 12	Etimo 13	Etimo 14	m.morf.	Significato	Volume	Fascicolo	Data pubbl.	Nr. col. inizio	Nr. col. fine	Autore1	Autore2	Autore3	Autore4	Nome rimando 	Coord. rimando 	Note 	SGML/XML	PDF Scan	PDF Verlag	PDF Direzione	DOC
	ya01935	32085.2			Atticus		Latinismi	A					Atticus 'attico, che riguarda l'Attica'	Atticus		Atticus	Atticus															"attico, che riguarda l'Attica"	III - 2	28	1989	2085	2087	Licatese, Antonina							xml-Trier	PDF Scan			
	ya01936	32087.15			attiguus		Latinismi	A					attiguus 'che è a contatto'	attiguus		attiguus	attiguus															"che è a contatto"	III - 2	28	1989	2087	2087	Fazio, Federico							xml-Trier	PDF Scan			
	ya01937	32087.36			attilus_atilus		Latinismi	A					attilus/*atilus 'specie di storione del fiume Po'	attilus/*atilus		attilus, *atilus	attilus	*atilus														"specie di storione del fiume Po"	III - 2	28	1989	2087	2088	Lupis, Antonio							xml-Trier	PDF Scan			
	ya01938	32089.01			attinere_attenere		Latinismi	A					attinēre/*attenēre 'ritenere, mantenere; spettare a'	attinēre/*attenēre		attinēre, *attenēre	attinēre	*attenēre														"ritenere, mantenere; spettare a"	III - 2	28	1989	2089	2093	Calò, Fernando	Bork, Hans-Dieter						xml-Trier	PDF Scan			
	ya01939	32093.4			attingere		Latinismi	A					attingere 'toccare, raggiungere'	attingere		attingere	attingere															"toccare, raggiungere"	III - 2	28	1989	2093	2097	Calò, Fernando	Pfister, Max						xml-Trier	PDF Scan			
	ya01940	32098.01			attitiare		Latinismi	A		kits-/tits-; *titiare			*attītiāre 'accostare i tizzoni per ravvivare il fuoco'	*attītiāre		*attītiāre	*attītiāre															"accostare i tizzoni per ravvivare il fuoco"	III - 2	28	1989	2098	2106	Marinucci, Marcello	Pfister, Max						xml-Trier	PDF Scan			
	ya01941	32106.16			attollere		Latinismi	A					attollere 'sollevare'	attollere		attollere	attollere															"sollevare"	III - 2	28	1989	2106	2106	Fazio, Federico							xml-Trier	PDF Scan			
	ya01942	32106.36			attonitus		Latinismi	A		tondere; tunt			attonitus 'stordito dal tuono, stupefatto'	attonitus		attonitus	attonitus															"stordito dal tuono, stupefatto"	III - 2	28	1989	2106	2107	Neumann, Jeannette	Pfister, Max						xml-Trier	PDF Scan			
	ya01943	32108.01			attractio		Latinismi	A					attractio 'attrazione, il tirare a sé; increspamento, contrazione'	attractio		attractio	attractio															"attrazione, il tirare a sé; increspamento, contrazione"	III - 2	28	1989	2108	2109	Marinucci, Marcello	Pfister, Max						xml-Trier	PDF Scan			
	ya01944	32109.37			attractivus		Latinismi	A					attractīvus 'che ha la proprietà di attirare'	attractīvus		attractīvus	attractīvus															"che ha la proprietà di attirare"	III - 2	28	1989	2109	2110	Marinucci, Marcello							xml-Trier	PDF Scan			
	ya01945	32111.01			attractus		Latinismi	A					attractus 'attrazione'	attractus		attractus	attractus															"attrazione"	III - 2	28/29	1990	2111	2111	Bork, Hans-Dieter							xml-Trier	PDF Scan			
	ya01946	32111.3			attrahere		Latinismi	A					attrahere 'tirare a sé; far arrivare a un dato scopo, attirare verso qc.'	attrahere		attrahere	attrahere															"tirare a sé; far arrivare a un dato scopo, attirare verso qc."	III - 2	29	1990	2111	2123	Marinucci, Marcello	Pfister, Max						xml-Trier	PDF Scan			
	ya01947	32123.23			attribuere		Latinismi	A		tribuere			attribuere 'attribuire, assegnare'	attribuere		attribuere	attribuere															"attribuire, assegnare"	III - 2	29	1990	2123	2126	Calò, Fernando	Pfister, Max						xml-Trier	PDF Scan			
	ya01948	32126.43			attributio		Latinismi	A					attribūtio 'assegnazione'	attribūtio		attribūtio	attribūtio															"assegnazione"	III - 2	29	1990	2126	2127	Calò, Fernando							xml-Trier	PDF Scan			
	ya01949	32127.3			attritio		Latinismi	A					attrītio 'strofinamento'	attrītio		attrītio	attrītio															"strofinamento"	III - 2	29	1990	2127	2128	Calò, Fernando							xml-Trier	PDF Scan			
	ya01950	32128.2			attritus		Latinismi	A					attrītus agg. 'consunto'	attrītus		attrītus	attrītus														agg.	"consunto"	III - 2	29	1990	2128	2128	Calò, Fernando						Sul sito, sotto lo stesso attritus sono presenti i due articoli.	xml-Trier	PDF Scan			
	ya01951	32128.5			attritus		Latinismi	A		attritus 			attrītus 'strofinamento'	attrītus		attrītus	attrītus															"strofinamento"	III - 2	29	1990	2128	2129	Pfister, Max						Secondo significato dell'omonimo aggiunto in quanto non presente come articolo a sé stante.	xml-Trier	PDF Scan			
	ya01952	32129.45			au		Latinismi	A					au	au		au	au															"au"	III - 2	29	1990	2129	2130	Pfister, Max							xml-Trier	PDF Scan			
	ya01953	32130.09			auca		Latinismi	A		capsus; *cattia	it. canzone dell’oca -> cantio; piac. câran d’oca -> caro; ven. merid. (poles.) colo d’oca -> collum; it. favola dell’oca -> fabula; it. dial. ˹figlio dell’oca˺ -> filius; it. passo dell’oca -> passus; it. pelle d’oca -> pellis; it. petto d’oca -> pectus; triest. paradiso de le oche -> paradisus; it. piè d’oca -> pes; it. piuma d’oca -> pluma; it. prosciutto d’oca -> exsuctus; it.. sett. a. sonça d’oca -> axungia; tosc. vecchina dell’oche -> vetulus; piem. vos dl’oca -> vox; it. zampa d’oca -> *tsapp-; it. collo d’oca -> collum; it. capo d’oca -> caput; piem. servel d’oca -> cerebellum; it. pedòca -> pes; ven. merid. ˹barbadoco˺ -> barba; it. becco di oca -> beccus; bol. leingua d’oca -> lingua; ven. centro-sett. peca de oca -> peccare; it. penna d’oca -> pinna; tic. alp. occ. pedôca -> pes; trent. or. salto del còl de l’oca -> collum		auca 'oca; uccello'	auca		auca	auca															"oca; uccello"	III - 2	29	1990	2130	2162	Lupis, Antonio	Pfister, Max						xml-Trier	PDF Scan			
	ya01954	32162.21			aucella_aucellus		Latinismi	A		 passer	em. occ. (parm.) re d’joslèn -> rex; lad. fiamm. bech d’aocel -> beccus;  nap. capa d’auciello -> caput; lad. fiamm. ciaresari de osel -> cerasa; piem. erba dj’osei -> herba; sic. latti d’occeddu -> lac; lad. ates. lenga de guçél -> lingua; lad. ates. menéstra del guçél -> ministrare; it. nido d’uccello -> nidus; trent. occ. pà de osei -> panis; it. pianta dell’uccello -> plantia; tosc. piè d’uccello -> pes; lad. ven. pomèla da ozèi -> pomum; tosc. salvia da uccelli -> salbia; luc.nord-or. semenza uccelli -> sementia; istr. specèti de usei -> speculum; lomb. alp. or. ùa d’aucei -> uva; romagn. zampa d’usell -> *tsapp-; ver. pavarina de oselletti -> papaver; trent. pizzi dei oselletti -> pits; ven. centro-sett. úa ozeleta -> uva; bol. fiùr di uslen -> flos; tosc. piè d’uccellino -> pes; tic. alp. occ. s ó r b a  d i  v u l ć ī´ŋ -> sorbus		aucella/aucellus 'animale volatile'	aucella/aucellus		aucella, aucellus	aucella	aucellus														"animale volatile"	III - 2	29	1990	2162	2235	Lupis, Antonio							xml-Trier	PDF Scan			
	ya01955	32235.24			auctio		Latinismi	A					auctio 'incanto'	auctio		auctio	auctio															"incanto"	III - 2	29	1990	2235	2235	Glessgen, Martin-Dietrich							xml-Trier	PDF Scan			
	ya01956	32235.42			auctor		Latinismi	A					auctor 'autore, promotore'	auctor		auctor	auctor															"autore, promotore"	III - 2	29	1990	2235	2239	Calò, Fernando	Fanciullo, Franco						xml-Trier	PDF Scan			
	ya01957	32239.37			auctorare		Latinismi	A					auctōrāre 'convalidare'	auctōrāre		auctōrāre	auctōrāre															"convalidare"	III - 2	29	1990	2239	2244	Calò, Fernando	Lupis, Antonio						xml-Trier	PDF Scan			
	ya01958	32244.23			auctoritas		Latinismi	A					auctōritās 'autorità, prestigio'	auctōritās		auctōritās	auctōritās															"autorità, prestigio"	III - 2	29	1990	2244	2249	Calò, Fernando							xml-Trier	PDF Scan			
	ya01959	32250.01			aucupium		Latinismi	A					aucupium 'caccia di uccelli; uccellagione'	aucupium		aucupium	aucupium															"caccia di uccelli; uccellagione"	III - 2	29	1990	2250	2250	Pfister, Max							xml-Trier	PDF Scan			
	ya01960	32250.28			audacia		Latinismi	A					audācia 'coraggio, ardimento, temerarietà'	audācia		audācia	audācia															"coraggio, ardimento, temerarietà"	III - 2	29	1990	2250	2252	Calò, Fernando							xml-Trier	PDF Scan			
	ya01961	32252.18			audax		Latinismi	A					audāx 'colui che osa, temerario, arrogante'	audāx		audāx	audāx															"colui che osa, temerario, arrogante"	III - 2	29	1990	2252	2254	Calò, Fernando	Lupis, Antonio						xml-Trier	PDF Scan			
	ya01962	32254.11			audere		Latinismi	A		ausare			audēre 'osare, ardire'	audēre		audēre	audēre															"osare, ardire"	III - 2	29	1990	2254	2254	Calò, Fernando	Pfister, Max						xml-Trier	PDF Scan			
	ya01963	32254.4			audibilis		Latinismi	A		inaudibilis 			audibilis 'percepibile all'udito'	audibilis		audibilis	audibilis															"percepibile all'udito"	III - 2	29	1990	2254	2255	Bork, Hans-Dieter							xml-Trier	PDF Scan			
	ya01964	32255.39			audicare		Latinismi	A		ausicare			*audicāre 'osare, ardire'	*audicāre		*audicāre	*audicāre															"osare, ardire"	III - 2	29	1990	2255	2256	Calò, Fernando							xml-Trier	PDF Scan			
	ya01965	32256.15			audiens		Latinismi	A					audiēns 'uditore'	audiēns		audiēns	audiēns															"uditore"	III - 2	29	1990	2256	2256	Pfister, Max							xml-Trier	PDF Scan			
	ya01966	32256.5			audientia		Latinismi	A					audientia 'l'udire, l'ascoltare, udienza'	audientia		audientia	audientia															"l'udire, l'ascoltare, udienza"	III - 2	29	1990	2256	2261	Calò, Fernando							xml-Trier	PDF Scan			
	ya01967	32262.01			audire		Latinismi	A		inauditus 			audīre 'udire, ascoltare, intendere'	audīre		audīre	audīre															"udire, ascoltare, intendere"	III - 2	29	1990	2262	2272	Calò, Fernando	Pfister, Max						xml-Trier	PDF Scan			
	ya01968	32272.18			auditio		Latinismi	A					audītio 'l'ascoltare'	audītio		audītio	audītio															"l'ascoltare"	III - 2	29	1990	2272	2273	Calò, Fernando							xml-Trier	PDF Scan			
	ya01969	32273.19			auditor		Latinismi	A					audītor 'ascoltatore'	audītor		audītor	audītor															"ascoltatore"	III - 2	29	1990	2273	2276	Calò, Fernando	Pfister, Max						xml-Trier	PDF Scan			
	ya01970	32277.01			auditorium		Latinismi	A					audītōrium 'insieme di ascoltatori, luogo di udienza'	audītōrium		audītōrium	audītōrium															"insieme di ascoltatori, luogo di udienza"	III - 2	29	1990	2277	2277	Calò, Fernando							xml-Trier	PDF Scan			
	ya01971	32277.39			auditorius		Latinismi	A					audītōrius 'relativo all'udito'	audītōrius		audītōrius	audītōrius															"relativo all'udito"	III - 2	29	1990	2277	2278	Calò, Fernando							xml-Trier	PDF Scan			
	ya01972	32278.12			auditus		Latinismi	A					audītus 'senso, facoltà dell'udito; notizia'	audītus		audītus	audītus															"senso, facoltà dell'udito; notizia"	III - 2	29	1990	2278	2281	Calò, Fernando	Tancke, Gunnar						xml-Trier	PDF Scan			
	ya01973	32281.1			augmentare		Latinismi	A					augmentāre 'accrescere'	augmentāre		augmentāre	augmentāre															"accrescere"	III - 2	29	1990	2281	2285	Da Rin Cortelazzo, Adriana	Pfister, Max						xml-Trier	PDF Scan			
	ya01974	32286.01			augmentatio		Latinismi	A					augmentātio 'accrescimento'	augmentātio		augmentātio	augmentātio															"accrescimento"	III - 2	29	1990	2286	2286	Da Rin Cortelazzo, Adriana							xml-Trier	PDF Scan			
	ya01975	32286.4			augmentator		Latinismi	A					augmentātor 'chi aumenta'	augmentātor		augmentātor	augmentātor															"chi aumenta"	III - 2	29	1990	2286	2287	Da Rin Cortelazzo, Adriana							xml-Trier	PDF Scan			
	ya01976	32287.24			augmentum		Latinismi	A					augmentum 'incremento'	augmentum		augmentum	augmentum															"incremento"	III - 2	29	1990	2287	2290	Da Rin Cortelazzo, Adriana							xml-Trier	PDF Scan			
	ya01977	32290.07			augur		Latinismi	A					augur 'àugure'	augur		augur	augur															"àugure"	III - 2	29	1990	2290	2290	Ruffino, Giovanni							xml-Trier	PDF Scan			
	ya01978	32290.46			auguraculum		Latinismi	A					augurāculum 'osservatorio del volo degli uccelli da parte degli àuguri'	augurāculum		augurāculum	augurāculum															"osservatorio del volo degli uccelli da parte degli àuguri"	III - 2	29	1990	2290	2291	Ruffino, Giovanni							xml-Trier	PDF Scan			
	ya01979	32291.15			auguralis		Latinismi	A		augurium 			augurālis 'dell'àugure'	augurālis		augurālis	augurālis															"dell'àugure"	III - 2	29	1990	2291	2291	Ruffino, Giovanni							xml-Trier	PDF Scan			
	ya01980	32291.42			augurare		Latinismi	A		exaugurare; inaugurare			augurāre 'esercitare l'ufficio di àugure; predire'	augurāre		augurāre	augurāre															"esercitare l'ufficio di àugure; predire"	III - 2	29	1990	2291	2300	Ruffino, Giovanni	Pfister, Max						xml-Trier	PDF Scan			
	ya01981	32301.01			auguratio		Latinismi	A		inauguratio 			augurātio 'profezia, divinazione'	augurātio		augurātio	augurātio															"profezia, divinazione"	III - 2	29	1990	2301	2301	Ruffino, Giovanni							xml-Trier	PDF Scan			
	ya01982	32301.17			augurator		Latinismi	A					augurātor 'àugure'	augurātor		augurātor	augurātor															"àugure"	III - 2	29	1990	2301	2301	Ruffino, Giovanni							xml-Trier	PDF Scan			
	ya01983	32301.47			auguratus		Latinismi	A					augurātus 'dignità, funzione dell'àugure'	augurātus		augurātus	augurātus															"dignità, funzione dell'àugure"	III - 2	29	1990	2301	2302	Ruffino, Giovanni							xml-Trier	PDF Scan			
	ya01984	32302.11			augurium_agurium		Latinismi	A		 inaugurare	it. corvo del malaugurio -> corvus; it. uccello del malaugurio -> aucellus, LEI 3, 2212, 7; it. lettera d’augurio -> littera lomb. occ. (vigev.) avgüri m ‘biglietto d’augurio’ Vidari		augurium/agurium 'augurio; presagio; arte divinatoria'	augurium/agurium		augurium, agurium	augurium	agurium														"augurio; presagio; arte divinatoria"	III - 2	29/30	1990	2302	2315	Ruffino, Giovanni	Bork, Hans-Dieter	Pfister, Max					xml-Trier	PDF Scan			
	ya01985	32315.09			Augustalia		Latinismi	A					Augustālia 'feste in onore di Augusto'	Augustālia		Augustālia	Augustālia															"feste in onore di Augusto"	III - 2	30	1990	2315	2315	Glessgen, Martin-Dietrich							xml-Trier	PDF Scan			
	ya01986	32315.2			Augustalis		Latinismi	A					Augustālis 'di Augusto'	Augustālis		Augustālis	Augustālis															"di Augusto"	III - 2	30	1990	2315	2317	Glessgen, Martin-Dietrich							xml-Trier	PDF Scan			
	ya01987	32317.17			Augustanus		Latinismi	A					Augustānus 'di Augusto'	Augustānus		Augustānus	Augustānus															"di Augusto"	III - 2	30	1990	2317	2317	Glessgen, Martin-Dietrich							xml-Trier	PDF Scan			
	ya01988	32317.46			augustare		Latinismi	A					augustāre 'rendere maestoso'	augustāre		augustāre	augustāre															"rendere maestoso"	III - 2	30	1990	2317	2317	Glessgen, Martin-Dietrich							xml-Trier	PDF Scan			
	ya01989	32318.01			Augusteus		Latinismi	A					Augustēus 'di Augusto'	Augustēus		Augustēus	Augustēus															"di Augusto"	III - 2	30	1990	2318	2318	Glessgen, Martin-Dietrich							xml-Trier	PDF Scan			
	ya01990	32318.14			Augustinus		Latinismi	A					Augustīnus	Augustīnus		Augustīnus	Augustīnus															"Augustīnus"	III - 2	30	1990	2318	2320	Glessgen, Martin-Dietrich							xml-Trier	PDF Scan			
	ya01991	32320.22			augustus		Latinismi	A					augustus 'consacrato; maestoso'	augustus		augustus	augustus															"consacrato; maestoso"	III - 2	30	1990	2320	2321	Glessgen, Martin-Dietrich						All'interno del sito è presente un solo augustus, sotto il quale si trovano entrambi gli augustus.	xml-Trier	PDF Scan			
	ya01992	32322.01			augustus		Latinismi	A					augustus 'agosto'	augustus		augustus	augustus															"agosto"	III - 2	30	1990	2322	2343	Kramer, Johannes						Secondo significato dell'omonimo aggiunto in quanto non presente come articolo a sé stante. All'interno del sitot è presente un solo augustus, sotto il quale si trovano entrambi gli augustus.	xml-Trier	PDF Scan			
	ya01993	32343.28			aula		Latinismi	A		gr. aulḗ			aula 'cortile, atrio, corte'	aula		aula	aula															"cortile, atrio, corte"	III - 2	30	1990	2343	2344	Bianchi De Vecchi, Paola							xml-Trier	PDF Scan			
	ya01994	32344.27			aulicinus		Latinismi	A					*aulicinus 'specie di pruno'	*aulicinus		*aulicinus	*aulicinus															"specie di pruno"	III - 2	30	1990	2344	2348	Zamboni, Alberto							xml-Trier	PDF Scan			
	ya01995	32348.16			aulicus		Latinismi	A					aulicus 'di corte, proprio della corte'	aulicus		aulicus	aulicus															"di corte, proprio della corte"	III - 2	30	1990	2348	2348	Bianchi De Vecchi, Paola							xml-Trier	PDF Scan			
	ya01996	32349.01			aura		Latinismi	A		*auridiare; *exaurare	lomb. or. (bresc.) molì dell’òra -> molendinum		aura 'vento leggero; spirito; fiato'	aura		aura	aura															"vento leggero; spirito; fiato"	III - 2	30	1990	2349	2355	Neumann, Jeannette	Pfister, Max						xml-Trier	PDF Scan			
	ya01997	32355.36			aurare		Latinismi	A		deaurare; inaurare 			aurare 'rivestire d'oro'	aurare		aurare	aurare															"rivestire d'oro"	III - 2	30	1990	2355	2356	Glessgen, Martin-Dietrich							xml-Trier	PDF Scan			
	ya01998	32356.23			aurata		Latinismi	A					aurāta 'orata (Sparus auratus L.)'	aurāta		aurāta	aurāta															"orata (Sparus auratus L.)"	III - 2	30	1990	2356	2361	Glessgen, Martin-Dietrich							xml-Trier	PDF Scan			
	ya01999	32361.15			aurator		Latinismi	A					aurātor 'indoratore'	aurātor		aurātor	aurātor															"indoratore"	III - 2	30	1990	2361	2361	Lupis, Antonio							xml-Trier	PDF Scan			
	ya02000	32361.28			auratus		Latinismi	A		deaurare, inaurare			aurātus 'fatto, ricoperto, intessuto, ornato d'oro'	aurātus		aurātus	aurātus															"fatto, ricoperto, intessuto, ornato d'oro"	III - 2	30	1990	2361	2362	Glessgen, Martin-Dietrich							xml-Trier	PDF Scan			
					aureatus	suppl.	Latinismi	A					aureatus 'fatto d'oro'	aureatus		aureatus	aureatus															"fatto d'oro"	III - 2	Supp.	1991	2780	2780	Bork, Hans-Dieter							xml-Trier	PDF Scan			
	ya02001	32362.43			aureolus		Latinismi	A		aurigalbulus			aureolus 'fatto, ornato d'oro; di color d'oro'	aureolus		aureolus	aureolus															"fatto, ornato d'oro; di color d'oro"	III - 2	30	1990	2362	2367	Glessgen, Martin-Dietrich	Pfister, Max						xml-Trier	PDF Scan			
